id,title,category,affiliation,requiredCopies,subtitle,rank,metadataStatus,sourceCard
efcacd23466118c3,O Eebecw Om F Arn Ier Tn,affiliation,Mr. Freeze,3,,,auto,CARD_011__P002__R01__C02.jpg
f528e8f872d3f004,O Nm -! G,affiliation,Mr. Freeze,2,,,auto,CARD_014__P002__R02__C02.jpg
f6a94a6b88d391c1,Important Research,affiliation,Mr. Freeze,3,,,auto,CARD_001__P001__R01__C01.jpg
fa15d2e65efeafd8,Technological Information,affiliation,Mr. Freeze,3,,,auto,CARD_030__P004__R01__C03.jpg
10eeaedbd0c4245b,Black Market,special,Organized Crime,1,,,auto,CARD_035__P004__R03__C02.jpg
1fdee3a8a9c7f114,Demonstration Of Strength,affiliation,Organized Crime,3,,,auto,CARD_024__P003__R02__C03.jpg
2bea9de59c448c2b,Paying Tribute,affiliation,Organized Crime,3,,,auto,CARD_010__P002__R01__C01.jpg
39780010afecac1c,Shakedown,affiliation,Organized Crime,2,,,auto,CARD_019__P003__R01__C01.jpg
516a4c305fdc7416,Hdead Men Tell No Tales,affiliation,Organized Crime,3,,,auto,CARD_029__P004__R01__C02.jpg
6d9d80054f5c67c4,Pinched Mobster,affiliation,Organized Crime,3,,,auto,CARD_001__P001__R01__C01.jpg
7581805055e7f8f8,Black Market Equipment,special,Organized Crime,1,,,auto,CARD_036__P004__R03__C03.jpg
988416ee2f0f492e,Recovering The Juice,affiliation,Organized Crime,3,,,auto,CARD_007__P001__R03__C01.jpg
9918ddc9b6c25039,The Program,affiliation,Organized Crime,2,,,auto,CARD_017__P002__R03__C02.jpg
adff997e73d0edde,Organized Crime Card 027,affiliation,Organized Crime,2,,,ocr-review,CARD_027__P003__R03__C03.jpg
b6b354de442d18b1,Organized Crime Card 004,affiliation,Organized Crime,3,,,ocr-review,CARD_004__P001__R02__C01.jpg
c4044f62ad97503a,Oo Wz En 4G Es Ee En Om Cee S,affiliation,Organized Crime,2,,,auto,CARD_015__P002__R02__C03.jpg
caee8e7a6aeb60c2,Proof Of Power,affiliation,Organized Crime,3,,,auto,CARD_032__P004__R02__C02.jpg
cda8483fb5552cc1,The Family Os,affiliation,Organized Crime,3,,,auto,CARD_021__P003__R01__C03.jpg
f4271cc82f0ffbf8,Bessage Job A,affiliation,Organized Crime,2,,,auto,CARD_013__P002__R02__C01.jpg
0cb624f112a8988d,Unlimited Fumds. Semen,affiliation,Penguin,2,,,auto,CARD_024__P003__R02__C03.jpg
0f2465ee1e6d8686,Ta Long Cae Eee Ae,affiliation,Penguin,4,,,auto,CARD_031__P004__R02__C01.jpg
178acfc5f322ccaa,Penguin Card 007,affiliation,Penguin,4,,,ocr-review,CARD_007__P001__R03__C01.jpg
2f064627c48e5729,Smuggled Goods,affiliation,Penguin,3,,,auto,CARD_001__P001__R01__C01.jpg
3b475c3a1439e351,Territory Fight,affiliation,Penguin,3,,,auto,CARD_004__P001__R02__C01.jpg
61f3c3e9b50b0b54,Business Counter Rules,special,Penguin,1,,,auto,CARD_036__P004__R03__C03.jpg
8cbbda08898a875c,Profitable Negotiation,affiliation,Penguin,2,,,auto,CARD_014__P002__R02__C02.jpg
8d12aacd8f17a8e0,Business Counters,special,Penguin,1,,,auto,CARD_035__P004__R03__C02.jpg
8d975b2da9ae17d2,A Collector Of Goods) Sa,affiliation,Penguin,2,,,auto,CARD_029__P004__R01__C02.jpg
969cb6d92835c8a8,Fveryone Has A Price,affiliation,Penguin,3,,,auto,CARD_021__P003__R01__C03.jpg
b7a7a59ecef80437,Ee Oe Gf If Ie Wea,affiliation,Penguin,3,,,auto,CARD_018__P002__R03__C03.jpg
e6f87fa54676f1a1,Secret Equipment Bases,affiliation,Penguin,2,,,auto,CARD_016__P002__R03__C01.jpg
f310435b8ce76320,"Seti, Fast Aaa",affiliation,Penguin,3,,,auto,CARD_026__P003__R03__C02.jpg
fd1a42a2f89528e0,Not Buying? Don't Touch! I,affiliation,Penguin,3,,,auto,CARD_011__P002__R01__C02.jpg
04cce139161959cf,"Riddle Me This ,",affiliation,Riddler,3,,,auto,CARD_008__P001__R03__C02.jpg
287798d22becd668,Riddle Me That Ss,affiliation,Riddler,3,,,auto,CARD_005__P001__R02__C02.jpg
2e42eac22f0df57a,The Riddle Of The Night I,affiliation,Riddler,2,,,auto,CARD_001__P001__R01__C01.jpg
36281cf826da51b6,"Riddles Of Tue World,",affiliation,Riddler,3,,,auto,CARD_026__P003__R03__C02.jpg
4d50baf1596af72a,Riddler Face Down Cards,special,Riddler,1,,,auto,CARD_036__P004__R03__C03.jpg
7aa2fa46e30d9477,Riddle Markers,special,Riddler,1,,,auto,CARD_035__P004__R03__C02.jpg
7d92dbe51c3804ee,You Activate The Riddle,affiliation,Riddler,3,,,auto,CARD_020__P003__R01__C02.jpg
7e3187902449d3d3,Riddles On The Storm,affiliation,Riddler,3,,,auto,CARD_015__P002__R02__C03.jpg
991613e621552498,Ss Tn Eh) Ss,affiliation,Riddler,2,,,auto,CARD_029__P004__R01__C02.jpg
a22c345f76f1d666,Psycho Biddle,affiliation,Riddler,4,,,auto,CARD_031__P004__R02__C01.jpg
b15c4db0324f1326,Riddle Of Nowhere,affiliation,Riddler,4,,,auto,CARD_011__P002__R01__C02.jpg
e49796a2c6b1154b,Easy Riddle,affiliation,Riddler,2,,,auto,CARD_018__P002__R03__C03.jpg
eed7b5f883b4ef62,Saddle Me Softly,affiliation,Riddler,2,,,auto,CARD_003__P001__R01__C03.jpg
fe19ac9a140a0008,"O , -N Le Ae Van: Ees Poi Os",affiliation,Riddler,3,,,auto,CARD_023__P003__R02__C02.jpg
02585a6bce132bed,Ra Queen,affiliation,Royal Flush Gang,1,,,auto,CARD_045__P005__R03__C03.jpg
094dad8fc2543867,Royal Flush Gang Card 002,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_002__P001__R01__C02.jpg
09cc05247764c1f3,A A Go Gat Ear Ae Y,affiliation,Royal Flush Gang,1,,,auto,CARD_050__P006__R02__C02.jpg
0bd87338f3afcb0f,Royal Flush Gang Card 018,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_018__P002__R03__C03.jpg
0e0eab6f7a2694ab,Eq Jack,affiliation,Royal Flush Gang,1,,,auto,CARD_041__P005__R02__C02.jpg
2166c199a5137ce2,Seven,affiliation,Royal Flush Gang,1,,,auto,CARD_027__P003__R03__C03.jpg
2534ef910f04f057,Ge Seven 4,affiliation,Royal Flush Gang,1,,,auto,CARD_026__P003__R03__C02.jpg
27a3e6f5a15d32c9,Paar:,affiliation,Royal Flush Gang,1,,,auto,CARD_005__P001__R02__C02.jpg
3189673dd610d485,Fi Four,affiliation,Royal Flush Gang,1,,,auto,CARD_015__P002__R02__C03.jpg
453693c7fe2faa74,F: Eight O,affiliation,Royal Flush Gang,1,,,auto,CARD_032__P004__R02__C02.jpg
4849599e6d30443d,A Sx,affiliation,Royal Flush Gang,1,,,auto,CARD_021__P003__R01__C03.jpg
4e3f9115cc388f61,Eve O,affiliation,Royal Flush Gang,1,,,auto,CARD_017__P002__R03__C02.jpg
4ef53cd07e20c20c,E As,affiliation,Royal Flush Gang,1,,,auto,CARD_054__P006__R03__C03.jpg
529e91900cfae2d2,Royal Flush Gang Card 038,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_038__P005__R01__C02.jpg
543f909e0a5e37d4,Royal Flush Gang Card 019,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_019__P003__R01__C01.jpg
5566076cf50091e8,Eight,affiliation,Royal Flush Gang,1,,,auto,CARD_031__P004__R02__C01.jpg
5a1bea4d3e711ad1,Nine Cy,affiliation,Royal Flush Gang,1,,,auto,CARD_036__P004__R03__C03.jpg
5df342771d787d0a,Fi Four,affiliation,Royal Flush Gang,1,,,auto,CARD_014__P002__R02__C02.jpg
5ff781e7c59a262a,Gs Seven O,affiliation,Royal Flush Gang,1,,,auto,CARD_025__P003__R03__C01.jpg
632c5aa4c6c53501,Ula 4,affiliation,Royal Flush Gang,1,,,auto,CARD_010__P002__R01__C01.jpg
63a60683aefe939f,"8 Man Obo Wuaem Ow ,",affiliation,Royal Flush Gang,1,,,auto,CARD_053__P006__R03__C02.jpg
662ac7a657ca766a,Royal Flush Gang Card 008,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_008__P001__R03__C02.jpg
67a403dbd2471775,Royal Flush Gang Card 034,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_034__P004__R03__C01.jpg
696342354d1dfdd9,Gr Queen,affiliation,Royal Flush Gang,1,,,auto,CARD_048__P006__R01__C03.jpg
79f9e2d0b18a7a73,Royal Flush Gang Card 003,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_003__P001__R01__C03.jpg
8462de12a24f1544,Royal Flush Gang Card 039,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_039__P005__R01__C03.jpg
847a03e9e12fdeeb,Fi Four,affiliation,Royal Flush Gang,1,,,auto,CARD_016__P002__R03__C01.jpg
8d6edb7dbc00da12,Ey E I,affiliation,Royal Flush Gang,1,,,auto,CARD_052__P006__R03__C01.jpg
8e7a2db8785da3cf,Tk - A,affiliation,Royal Flush Gang,1,,,auto,CARD_043__P005__R03__C01.jpg
901f11d813faa7e7,A Queen,affiliation,Royal Flush Gang,1,,,auto,CARD_047__P006__R01__C02.jpg
91bb4c01da105775,Royal Flush Gang Card 023,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_023__P003__R02__C02.jpg
9aab8d28cc6e0198,A Aa,affiliation,Royal Flush Gang,1,,,auto,CARD_044__P005__R03__C02.jpg
9e7ef138e753368a,A Sx,affiliation,Royal Flush Gang,1,,,auto,CARD_024__P003__R02__C03.jpg
a7ca9ba7ae3533ef,Ula Y,affiliation,Royal Flush Gang,1,,,auto,CARD_011__P002__R01__C02.jpg
ab8c49881537ec04,Eight,affiliation,Royal Flush Gang,1,,,auto,CARD_029__P004__R01__C02.jpg
ac76c1565c212c24,B King,affiliation,Royal Flush Gang,1,,,auto,CARD_051__P006__R02__C03.jpg
afb2b7342135a3d4,Three O,affiliation,Royal Flush Gang,1,,,auto,CARD_012__P002__R01__C03.jpg
b17fa7054340dab4,Royal Flush Gang Card 035,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_035__P004__R03__C02.jpg
b85be206caf34956,Fi Four,affiliation,Royal Flush Gang,1,,,auto,CARD_013__P002__R02__C01.jpg
baa183dbf9fd7002,Royal Flush Gang Card 037,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_037__P005__R01__C01.jpg
bc340dc42bf2de01,Ou O,affiliation,Royal Flush Gang,1,,,auto,CARD_001__P001__R01__C01.jpg
c427bc5902bc02a0,Royal Flush Gang Card 040,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_040__P005__R02__C01.jpg
d125f8099334099d,Royal Flush Gang Card 022,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_022__P003__R02__C01.jpg
db88383c4a1f3a8c,Rak,affiliation,Royal Flush Gang,1,,,auto,CARD_042__P005__R02__C03.jpg
df614f69460fd042,Eight,affiliation,Royal Flush Gang,1,,,auto,CARD_030__P004__R01__C03.jpg
e420a206ceb23101,8 Wo A,affiliation,Royal Flush Gang,1,,,auto,CARD_007__P001__R03__C01.jpg
e7151b6208e9425f,Ey E,affiliation,Royal Flush Gang,1,,,auto,CARD_049__P006__R02__C01.jpg
f2b84f734dccb0e9,Btwn,affiliation,Royal Flush Gang,1,,,auto,CARD_009__P001__R03__C03.jpg
f36fdacbf8c76b17,Royal Flush Gang Card 006,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_006__P001__R02__C03.jpg
f3c2d74d9ed09d42,B Nwne,affiliation,Royal Flush Gang,1,,,auto,CARD_033__P004__R02__C03.jpg
f873433a51b4d8eb,A Queen,affiliation,Royal Flush Gang,1,,,auto,CARD_046__P006__R01__C01.jpg
fb517bf2ee8325ba,Royal Flush Gang Card 020,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_020__P003__R01__C02.jpg
ff2874971f9bd9c0,Royal Flush Gang Card 004,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_004__P001__R02__C01.jpg
ff77c57120ae7d01,Royal Flush Gang Card 028,affiliation,Royal Flush Gang,1,,,ocr-review,CARD_028__P004__R01__C01.jpg
12d7eecbc55e9473,I Pecmel,affiliation,Scarecrow,3,,,auto,CARD_009__P001__R03__C03.jpg
1d5f6e5461c1efbc,Fear,special,Scarecrow,2,,,auto,CARD_041__P005__R02__C02.jpg
27c728c77bb03e73,Intoxicated By Fear,affiliation,Scarecrow,2,,,auto,CARD_025__P003__R03__C01.jpg
2b4755d7f32d0564,Scarecrow Card 027,affiliation,Scarecrow,2,,,ocr-review,CARD_027__P003__R03__C03.jpg
31f98bab5785e8f6,Spooky Presence,affiliation,Scarecrow,3,,,auto,CARD_032__P004__R02__C02.jpg
42606afbeb23939d,Scarecrow Card 029,affiliation,Scarecrow,3,,,ocr-review,CARD_029__P004__R01__C02.jpg
4285a7108dabb7e7,Fear,special,Scarecrow,2,,,auto,CARD_043__P005__R03__C01.jpg
5dbe740a2702ea71,Fear Makes You Predictable,affiliation,Scarecrow,3,,,auto,CARD_015__P002__R02__C03.jpg
6083d5c18c9b7411,Scarecrow Card 012,affiliation,Scarecrow,3,,,ocr-review,CARD_012__P002__R01__C03.jpg
79aea2ad45dfec39,Fear,special,Scarecrow,2,,,auto,CARD_045__P005__R03__C03.jpg
7d365cc7594be4e7,The Fear,special,Scarecrow,1,,,auto,CARD_035__P004__R03__C02.jpg
83b4043775ee3147,Scarecrow Card 001,affiliation,Scarecrow,4,,,ocr-review,CARD_001__P001__R01__C01.jpg
8fc96e1f0e7f8514,Fear,special,Scarecrow,2,,,auto,CARD_037__P005__R01__C01.jpg
93c5d02bd1a86683,Scarecrow Card 005,affiliation,Scarecrow,4,,,ocr-review,CARD_005__P001__R02__C02.jpg
97b8f6f3a4c6c44e,Fear,special,Scarecrow,2,,,auto,CARD_047__P006__R01__C02.jpg
b0d8d619073078b2,Tpsoktobeafraidl. . Ss,affiliation,Scarecrow,3,,,auto,CARD_022__P003__R02__C01.jpg
b0e7dbfe3f3a6d6e,Objective Card Keywords,special,Scarecrow,1,,,ocr-review,CARD_036__P004__R03__C03.jpg
c641bc3d0b9aec60,Living Nightmare 3,affiliation,Scarecrow,2,,,auto,CARD_018__P002__R03__C03.jpg
d883fd4df1ba1db7,Fear,special,Scarecrow,2,,,auto,CARD_039__P005__R01__C03.jpg
fc38ace056ca3294,Darkness' Embrace Ses,affiliation,Scarecrow,2,,,auto,CARD_020__P003__R01__C02.jpg
02a049f2c87c84da,Soldiers Of Fortune Card 006,affiliation,Soldiers Of Fortune,2,,,ocr-review,CARD_006__P001__R02__C03.jpg
18a7eeef4787a9e6,Military Coordination,affiliation,Soldiers Of Fortune,2,,,auto,CARD_030__P004__R01__C03.jpg
2a25d93eef524654,Search Gdestroy,affiliation,Soldiers Of Fortune,3,,,auto,CARD_001__P001__R01__C01.jpg
5342db1257b0de1b,Invasion,affiliation,Soldiers Of Fortune,3,,,auto,CARD_008__P001__R03__C02.jpg
5ce9c349b86360c6,Suppressing Fire,affiliation,Soldiers Of Fortune,3,,,auto,CARD_027__P003__R03__C03.jpg
757021bcf99caac2,Ht Ree Ii ) 2 Ue,affiliation,Soldiers Of Fortune,3,,,auto,CARD_011__P002__R01__C02.jpg
7e1f99b3795ad0a6,Igs - Yi,affiliation,Soldiers Of Fortune,2,,,auto,CARD_014__P002__R02__C02.jpg
835c6fe59ed971e7,Enhanced Soldiebs Seas,affiliation,Soldiers Of Fortune,3,,,auto,CARD_032__P004__R02__C02.jpg
89e6f7579461c6d4,Yber Attack A,affiliation,Soldiers Of Fortune,2,,,auto,CARD_022__P003__R02__C01.jpg
93f2d0040602a760,Triangulation A,affiliation,Soldiers Of Fortune,3,,,auto,CARD_024__P003__R02__C03.jpg
e1bfcd54310322da,Global Offensive Ese,affiliation,Soldiers Of Fortune,2,,,auto,CARD_020__P003__R01__C02.jpg
f4e04c42bd743a01,Baropoint A,affiliation,Soldiers Of Fortune,2,,,auto,CARD_004__P001__R02__C01.jpg
f9eec6f3667c96db,Ops,affiliation,Soldiers Of Fortune,4,,,auto,CARD_016__P002__R03__C01.jpg
19d5abd65c57e042,Speedforce Card 009,speedforce,,1,,,ocr-review,CARD_009__P001__R03__C03.jpg
2f61a293805941d1,23 Switch Timelines,speedforce,,1,,,auto,CARD_001__P001__R01__C01.jpg
34b8d45f28f1c6bc,Speedforce Card 004,speedforce,,2,,,ocr-review,CARD_004__P001__R02__C01.jpg
516961e9c699d124,Speedforce Card 010,speedforce,,1,,,ocr-review,CARD_010__P002__R01__C01.jpg
6e0223178051e277,Ean I Px Oo Ueny,speedforce,,1,,,auto,CARD_008__P001__R03__C02.jpg
ae2484c957c27e32,Speedforce Card 003,speedforce,,1,,,ocr-review,CARD_003__P001__R01__C03.jpg
afa87a0253921cf3,O Wh... What Happened?,speedforce,,1,,,auto,CARD_002__P001__R01__C02.jpg
cd4ddc318621bcf7,2 Fatigue,speedforce,,2,,,auto,CARD_006__P001__R02__C03.jpg
17090bcae7972778,A.R.G.Us. Intellig) Nce,affiliation,Suicide Squad,3,,,auto,CARD_023__P003__R02__C02.jpg
23e3de85e2f84fa4,Revealing The Plan. J,affiliation,Suicide Squad,4,,,auto,CARD_005__P001__R02__C02.jpg
2e13f469165104f7,Suicide Squad Card 017,affiliation,Suicide Squad,3,,,ocr-review,CARD_017__P002__R03__C02.jpg
3aaed058a13155ac,Interrogation Mission,affiliation,Suicide Squad,3,,,auto,CARD_020__P003__R01__C02.jpg
3fe6f22a27c3bcc3,Suthless Team,affiliation,Suicide Squad,2,,,auto,CARD_029__P004__R01__C02.jpg
493dd110760ecc05,Reinforcement Beacon Planted C,affiliation,Suicide Squad,2,,,auto,CARD_031__P004__R02__C01.jpg
525b7156ac9d3740,Misunderstood Ore Mae Er,affiliation,Suicide Squad,2,,,auto,CARD_033__P004__R02__C03.jpg
681476c6717578d8,Extermination Mission,affiliation,Suicide Squad,2,,,auto,CARD_015__P002__R02__C03.jpg
83ad2dcafc2c7d92,Target Acquired,affiliation,Suicide Squad,4,,,auto,CARD_001__P001__R01__C01.jpg
9ea4484e68b0678b,Behind The Enemy Line,affiliation,Suicide Squad,3,,,auto,CARD_026__P003__R03__C02.jpg
aab68824cc879e0f,Suicide Squad Special Rules,special,Suicide Squad,1,,,auto,CARD_035__P004__R03__C02.jpg
ad4ce9d740465f0f,Subterfuge Get,affiliation,Suicide Squad,3,,,auto,CARD_009__P001__R03__C03.jpg
c2a2a69dce5b305c,Taking The:Lead,affiliation,Suicide Squad,3,,,auto,CARD_012__P002__R01__C03.jpg
eb08eece546b336c,Cranial Bomb Activated,special,Suicide Squad,6,,,auto,CARD_036__P004__R03__C03.jpg
01dfd4aece7e6618,Closing Argument. Ss,affiliation,Two-Face,3,,,auto,CARD_018__P002__R03__C03.jpg
0e86f988e4d3668c,Ae 7 Err,affiliation,Two-Face,3,,,auto,CARD_032__P004__R02__C02.jpg
23a99b466e50a0fb,Beads Or Heads,affiliation,Two-Face,3,,,auto,CARD_010__P002__R01__C01.jpg
3f86ba95a715b3f0,Fast Allegation,affiliation,Two-Face,4,,,auto,CARD_026__P003__R03__C02.jpg
47c221e5811e0e35,Two Make This Better,affiliation,Two-Face,3,,,auto,CARD_004__P001__R02__C01.jpg
5e856d0eeb0fdc52,O Nr Eo Nrr Ss Fes,affiliation,Two-Face,3,,,auto,CARD_015__P002__R02__C03.jpg
946f9ed95461c044,The Sinister Side,special,Two-Face,1,,,auto,CARD_036__P004__R03__C03.jpg
ad8f361301093b55,The Balance Of Justice,affiliation,Two-Face,2,,,auto,CARD_013__P002__R02__C01.jpg
b44e960b1610644a,Kill Them Tce,affiliation,Two-Face,3,,,auto,CARD_001__P001__R01__C01.jpg
c626d0edd911a167,Wo Faces Of Thecoin,affiliation,Two-Face,2,,,auto,CARD_021__P003__R01__C03.jpg
cfe5d93b50aaf887,Punishment,affiliation,Two-Face,2,,,auto,CARD_030__P004__R01__C03.jpg
d1c5498b0d5719f5,Double Or Nothing - I Ss,affiliation,Two-Face,3,,,auto,CARD_023__P003__R02__C02.jpg
ebd96683f5d52ff1,Bhegamble,affiliation,Two-Face,3,,,auto,CARD_007__P001__R03__C01.jpg
faf1cf06bec06258,The Good Side,special,Two-Face,1,,,auto,CARD_035__P004__R03__C02.jpg
0b15b21d677863e8,Closing The Trigon's Portal ),affiliation,Vigilantes,3,,,auto,CARD_040__P005__R02__C01.jpg
0c3cb22431a62082,Secure The Zone S,affiliation,Vigilantes,3,,,auto,CARD_018__P002__R03__C03.jpg
246496ac196bd4c1,Undercover Action I,affiliation,Vigilantes,3,,,auto,CARD_012__P002__R01__C03.jpg
289de29aa58fe6ea,O Gy Oe Es Ee Awn A,affiliation,Vigilantes,3,,,auto,CARD_024__P003__R02__C03.jpg
4ef830cde2e92c20,Patrol Report,affiliation,Vigilantes,3,,,auto,CARD_027__P003__R03__C03.jpg
5ed38e93460ea0af,"Tonight, We Arethelaw",affiliation,Vigilantes,3,,,auto,CARD_053__P006__R03__C02.jpg
736f236abf108590,Teamwork Action,affiliation,Vigilantes,3,,,auto,CARD_021__P003__R01__C03.jpg
74debb1158c593a0,Gontaining The Threat,affiliation,Vigilantes,3,,,auto,CARD_047__P006__R01__C02.jpg
87d5015d820a9866,Vigilantes Special Rules,special,Vigilantes,1,,,auto,CARD_056__P007__R01__C02.jpg
8de4b985100db268,Vigilantes Card 005,affiliation,Vigilantes,4,,,ocr-review,CARD_005__P001__R02__C02.jpg
924d74329da20453,None Of You Are Safe,affiliation,Vigilantes,4,,,auto,CARD_036__P004__R03__C03.jpg
928981e8b493e5d2,Seekingthetral Ss,affiliation,Vigilantes,4,,,auto,CARD_001__P001__R01__C01.jpg
b304b317f20c7748,Ending Youb Villmny Gm,affiliation,Vigilantes,3,,,auto,CARD_015__P002__R02__C03.jpg
ca1f822ef64ad62b,We Are The Night,affiliation,Vigilantes,3,,,auto,CARD_033__P004__R02__C03.jpg
ca2d54005d7a99f8,Stubborn Resilience,affiliation,Vigilantes,4,,,auto,CARD_043__P005__R03__C01.jpg
cd4c3553a96df9be,Attempt Thwarted,affiliation,Vigilantes,3,,,auto,CARD_009__P001__R03__C03.jpg
dce33045aa589d37,Much To Prove 3,affiliation,Vigilantes,3,,,auto,CARD_050__P006__R02__C02.jpg
faebd0629c214936,Unveiling The Truth,affiliation,Vigilantes,3,,,auto,CARD_030__P004__R01__C03.jpg
0b6a49b36748f1f6,Ez Et Brc Eet Nos Eae) A,affiliation,Watchmen,2,,,auto,CARD_031__P004__R02__C01.jpg
29a0af03ef3273c4,Unnecessary Brutality,affiliation,Watchmen,3,,,auto,CARD_004__P001__R02__C01.jpg
3278d286e2696be6,He Big Plan Af Ales Lt,affiliation,Watchmen,4,,,auto,CARD_007__P001__R03__C01.jpg
6c543a80f8dd25a6,Sealed Area,affiliation,Watchmen,3,,,auto,CARD_016__P002__R03__C01.jpg
77fc2a05c109efc0,Who Watches The Watchmen?,affiliation,Watchmen,3,,,auto,CARD_001__P001__R01__C01.jpg
8d521ab6faf01ee1,Watchmen Special Rules,special,Watchmen,1,,,auto,CARD_035__P004__R03__C02.jpg
a2c15dbd71a87cf9,Pretending Normality,affiliation,Watchmen,2,,,auto,CARD_033__P004__R02__C03.jpg
a7e378af6412bde0,Rorschach's Journal,affiliation,Watchmen,3,,,auto,CARD_013__P002__R02__C01.jpg
adfc0f77bb6c6fda,Soon It Will Be Bad Coe Ws Gere,affiliation,Watchmen,2,,,auto,CARD_027__P003__R03__C03.jpg
b11b2c01eb7b8b37,Buclear Menace,affiliation,Watchmen,2,,,auto,CARD_025__P003__R03__C01.jpg
cfedf18e805a35da,A Comedian Ed A,affiliation,Watchmen,3,,,auto,CARD_022__P003__R02__C01.jpg
d6b05bb48b1a99bb,Retribution,affiliation,Watchmen,2,,,auto,CARD_011__P002__R01__C02.jpg
df1278b5ac8f14da,Watchmen Card 019,affiliation,Watchmen,3,,,ocr-review,CARD_019__P003__R01__C01.jpg
f2bc3166b69f3bcd,Locked Inherewithme!,affiliation,Watchmen,2,,,auto,CARD_029__P004__R01__C02.jpg
